KR_6796370552.json,4.2,"['GOLD', 'GOLD', 'SILVER', 'GOLD', 'PLATINUM', 'PLATINUM', 'GOLD', 'GOLD', 'GOLD', 'PLATINUM']"
KR_6794810948.json,3.3,"['IRON', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'PLATINUM', 'SILVER']"
KR_6797326985.json,3.0,"['GOLD', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'SILVER', 'SILVER', 'BRONZE']"
KR_6793674769.json,3.1,"['GOLD', 'SILVER', 'SILVER', 'BRONZE', 'GOLD', 'GOLD', 'SILVER', 'SILVER', 'SILVER', 'BRONZE']"
KR_6799385666.json,3.3,"['GOLD', 'SILVER', 'GOLD', 'SILVER', 'IRON', 'GOLD', 'SILVER', 'SILVER', 'GOLD', 'GOLD']"
KR_6799513647.json,2.7,"['SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'BRONZE', 'SILVER', 'SILVER']"
KR_6797000175.json,2.8,"['BRONZE', 'SILVER', 'BRONZE', 'BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'GOLD', 'SILVER', 'GOLD']"
KR_6789694533.json,3.3,"['SILVER', 'GOLD', 'GOLD', 'GOLD', 'BRONZE', 'GOLD', 'SILVER', 'SILVER', 'SILVER', 'SILVER']"
KR_6792254424.json,3.4,"['SILVER', 'GOLD', 'GOLD', 'SILVER', 'BRONZE', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'SILVER']"
KR_6796441245.json,3.3,"['GOLD', 'SILVER', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'SILVER', 'SILVER', 'BRONZE']"
KR_6788961437.json,2.7,"['GOLD', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'IRON', 'SILVER', 'SILVER', 'BRONZE', 'BRONZE']"
KR_6795103108.json,2.8,"['SILVER', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'GOLD', 'SILVER']"
KR_6796547661.json,3.5,"['SILVER', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'GOLD']"
KR_6793237363.json,3.5,"['PLATINUM', 'BRONZE', 'GOLD', 'PLATINUM', 'SILVER', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'IRON']"
KR_6789276359.json,3.6,"['GOLD', 'GOLD', 'SILVER', 'SILVER', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'GOLD']"
KR_6793956220.json,2.9,"['GOLD', 'SILVER', 'BRONZE', 'BRONZE', 'SILVER', 'BRONZE', 'BRONZE', 'GOLD', 'SILVER', 'GOLD']"
KR_6795047477.json,2.9,"['BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'BRONZE', 'GOLD', 'SILVER', 'SILVER', 'GOLD']"
KR_6791654792.json,1.5,"['IRON', 'IRON', 'IRON', 'BRONZE', 'BRONZE', 'IRON', 'BRONZE', 'BRONZE', 'IRON', 'BRONZE']"
KR_6795380591.json,2.9,"['SILVER', 'SILVER', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'IRON', 'BRONZE', 'GOLD', 'SILVER']"
KR_6796622563.json,3.2,"['SILVER', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'BRONZE', 'PLATINUM', 'BRONZE', 'SILVER', 'GOLD']"
KR_6792972469.json,2.9,"['SILVER', 'SILVER', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'BRONZE']"
KR_6799580096.json,3.3,"['SILVER', 'BRONZE', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'SILVER']"
KR_6795631946.json,3.7,"['SILVER', 'SILVER', 'SILVER', 'SILVER', 'GOLD', 'GOLD', 'GOLD', 'PLATINUM', 'GOLD', 'GOLD']"
KR_6799695424.json,2.9,"['SILVER', 'SILVER', 'GOLD', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'BRONZE', 'SILVER']"
KR_6797415693.json,2.9,"['PLATINUM', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'IRON', 'GOLD', 'BRONZE']"
KR_6798452735.json,3.1,"['GOLD', 'BRONZE', 'GOLD', 'BRONZE', 'SILVER', 'SILVER', 'BRONZE', 'GOLD', 'BRONZE', 'PLATINUM']"
KR_6793312657.json,3.9,"['GOLD', 'GOLD', 'SILVER', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'GOLD']"
KR_6799088165.json,4.1,"['GOLD', 'GOLD', 'BRONZE', 'PLATINUM', 'PLATINUM', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'PLATINUM']"
KR_6799762557.json,1.6,"['BRONZE', 'IRON', 'BRONZE', 'IRON', 'BRONZE', 'IRON', 'BRONZE', 'BRONZE', 'IRON', 'BRONZE']"
KR_6791197350.json,3.5,"['GOLD', 'SILVER', 'SILVER', 'SILVER', 'BRONZE', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'GOLD']"
KR_6793679480.json,3.5,"['SILVER', 'GOLD', 'SILVER', 'GOLD', 'BRONZE', 'GOLD', 'PLATINUM', 'SILVER', 'GOLD', 'SILVER']"
KR_6795325879.json,4.5,"['GOLD', 'PLATINUM', 'PLATINUM', 'SILVER', 'GOLD', 'PLATINUM', 'GOLD', 'PLATINUM', 'PLATINUM', 'PLATINUM']"
KR_6797392251.json,3.8,"['GOLD', 'GOLD', 'GOLD', 'GOLD', 'PLATINUM', 'GOLD', 'BRONZE', 'PLATINUM', 'BRONZE', 'GOLD']"
KR_6798089435.json,3.3,"['SILVER', 'BRONZE', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'BRONZE', 'GOLD', 'GOLD', 'SILVER']"
KR_6797783384.json,2.8,"['SILVER', 'GOLD', 'SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'IRON', 'SILVER', 'GOLD', 'GOLD']"
KR_6793516727.json,2.6,"['GOLD', 'GOLD', 'SILVER', 'IRON', 'BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'BRONZE']"
KR_6797050645.json,2.5,"['SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'BRONZE', 'GOLD', 'IRON', 'BRONZE']"
KR_6795602734.json,3.8,"['BRONZE', 'GOLD', 'GOLD', 'PLATINUM', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'GOLD']"
KR_6798821294.json,3.7,"['SILVER', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'GOLD']"
KR_6795790497.json,3.5,"['SILVER', 'GOLD', 'GOLD', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'SILVER', 'GOLD', 'GOLD']"
KR_6794106775.json,4.2,"['GOLD', 'GOLD', 'GOLD', 'PLATINUM', 'PLATINUM', 'EMERALD', 'IRON', 'PLATINUM', 'PLATINUM', 'SILVER']"
KR_6799572391.json,2.9,"['GOLD', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'SILVER']"
KR_6790091453.json,2.8,"['SILVER', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'BRONZE', 'GOLD', 'SILVER', 'BRONZE']"
KR_6789504461.json,3.6,"['SILVER', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'GOLD', 'GOLD', 'BRONZE', 'GOLD']"
KR_6790275420.json,3.9,"['PLATINUM', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'SILVER']"
KR_6792855916.json,3.6,"['GOLD', 'SILVER', 'SILVER', 'SILVER', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'GOLD', 'GOLD']"
KR_6790827121.json,4.1,"['PLATINUM', 'PLATINUM', 'PLATINUM', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'EMERALD', 'BRONZE', 'BRONZE']"
KR_6791918051.json,1.8,"['IRON', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'IRON', 'BRONZE']"
KR_6799266199.json,2.4,"['SILVER', 'SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'SILVER', 'BRONZE', 'BRONZE']"
KR_6798138337.json,2.7,"['SILVER', 'BRONZE', 'SILVER', 'SILVER', 'GOLD', 'BRONZE', 'BRONZE', 'SILVER', 'BRONZE', 'SILVER']"
KR_6799405044.json,2.0,"['BRONZE', 'BRONZE', 'IRON', 'BRONZE', 'BRONZE', 'BRONZE', 'SILVER', 'IRON', 'SILVER', 'BRONZE']"
KR_6791800220.json,2.8,"['SILVER', 'SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'BRONZE']"
KR_6792328945.json,2.6,"['SILVER', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'SILVER', 'SILVER']"
KR_6794844082.json,3.6,"['GOLD', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'SILVER']"
KR_6795138585.json,3.5,"['SILVER', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'PLATINUM', 'BRONZE', 'GOLD', 'BRONZE']"
KR_6791313572.json,4.0,"['GOLD', 'SILVER', 'GOLD', 'PLATINUM', 'GOLD', 'PLATINUM', 'PLATINUM', 'PLATINUM', 'SILVER', 'BRONZE']"
KR_6795113285.json,2.4,"['BRONZE', 'GOLD', 'BRONZE', 'SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'SILVER', 'BRONZE', 'BRONZE']"
KR_6791656931.json,3.3,"['SILVER', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'SILVER', 'SILVER']"
KR_6796376252.json,2.9,"['SILVER', 'SILVER', 'GOLD', 'BRONZE', 'SILVER', 'IRON', 'SILVER', 'BRONZE', 'GOLD', 'GOLD']"
KR_6799381244.json,2.4,"['SILVER', 'BRONZE', 'IRON', 'SILVER', 'GOLD', 'IRON', 'GOLD', 'IRON', 'BRONZE', 'SILVER']"
KR_6790420138.json,3.1,"['SILVER', 'IRON', 'GOLD', 'SILVER', 'SILVER', 'PLATINUM', 'GOLD', 'SILVER', 'IRON', 'GOLD']"
KR_6795115741.json,2.3,"['BRONZE', 'SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'GOLD', 'BRONZE', 'BRONZE', 'BRONZE']"
KR_6793768376.json,2.3,"['BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'IRON']"
KR_6798782468.json,3.6,"['GOLD', 'SILVER', 'PLATINUM', 'GOLD', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'SILVER']"
KR_6792537917.json,3.5,"['GOLD', 'GOLD', 'GOLD', 'SILVER', 'BRONZE', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'GOLD']"
KR_6799536312.json,3.6,"['SILVER', 'GOLD', 'SILVER', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'SILVER', 'PLATINUM', 'SILVER']"
KR_6797917958.json,2.9,"['BRONZE', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'SILVER', 'BRONZE', 'BRONZE', 'SILVER', 'SILVER']"
